EI-10201A,LIC10201,FIC-10203,FIC-10101,TI-11701,PDIC-10102,LIC-10101,TI-10403,PIC-10201,PIC-10101,FI-10302
20.19259262,144.8305,12.55785,15.08635235,37,0.0515,105.2952652,188.2,1.518730521,1.625389934,9.900989532
20.16655159,144.6461,13.26789,14.98242569,37,0.0522,105.2952652,188.2,1.518730521,1.624955893,8.246303558
20.12314987,144.3755,13.33681,14.91273975,37.1,0.0516,105.0431747,188.2,1.519598484,1.625389934,7.324019909
20.03960228,144.6215,12.87035,14.75474262,37.1,0.0514,105.0800629,188.2,1.519164443,1.626366377,8.110673904
20.21103859,144.5907,12.53349,14.71940136,37.1,0.050707534,105.1354065,188.1,1.519598484,1.625932455,6.493964195
20.30652237,144.726,14.2454,16.84774399,37,0.0516,105.1415482,188.1,1.518730521,1.625932455,6.607893467
20.19801903,144.603,14.41601,16.69246101,37,0.0516,105.0247269,188.1,1.519055963,1.626149416,5.859215736
20.06455803,144.5292,15.05888,16.55146217,37,0.0515,104.9755402,188.1,1.519273043,1.626149416,5.267868996
20.08625984,144.271,14.75131,16.56718826,37,0.0518,104.9325027,188.1,1.518513441,1.626149416,6.119625568
20.08951378,144.2833,14.35227,16.53572083,37,0.0517,104.9447937,188.1,1.518404961,1.624955893,3.64573431
20.17523193,144.1234,14.15932,16.48840904,37.1,0.0515,104.840271,188.1,1.51797092,1.624304891,1.996473551
20.04068756,144.2218,14.83395,16.42511368,37,0.0517,104.6865616,188.1,1.518404961,1.624955893,2.555269241
20.00488091,144.0619,14.6682,16.47260857,37.1,0.051,104.8095322,188.1,1.51797092,1.624738932,0.0109
20.04611206,144.2648,14.54265,16.45679283,37,0.0515,104.6988525,188.1,1.517645478,1.624413371,0.0109
20.04068756,143.7852,14.33096,16.53572083,37,0.0518,104.7418976,188.1,1.517645478,1.624413371,0.0109
20.083004,143.6623,14.22393,16.48840904,37,0.0516,104.7111511,188.1,1.517428398,1.624521852,0.0109
20.0992794,143.8775,13.98558,16.47260857,37,0.0513,104.5451431,188.1,1.517102957,1.62387085,0.0109
20.0103054,143.6623,14.62647,16.40925217,37,0.0519,104.6250687,188.1,1.517645478,1.624521852,0.0109
20.08625984,143.8467,14.2454,16.40925217,37,0.0521,104.520546,188,1.517428398,1.62397933,0.0109
20.12098122,143.7115,14.33096,16.39337349,37,0.052,104.46521,188,1.516885877,1.623328328,0.0109
20.13400078,143.5701,14.62647,16.32971001,37,0.0518,104.6435165,188,1.516451836,1.62419641,0.0109
19.98643494,143.7484,14.09442,16.26579666,37,0.0518,104.3791275,188,1.516560435,1.622894287,0.0109
19.98643494,143.5578,13.80966,16.26579666,37,0.0516,104.4037247,188,1.516234875,1.623762369,0.0109
19.99294662,143.5578,14.33096,16.21769714,37,0.0513,104.3914261,188,1.515909314,1.622785807,0.0109
20.04068756,143.527,13.94181,16.21769714,37,0.052,104.5143967,187.9,1.515475392,1.622568846,0.0109
20.11881065,143.5024,14.2454,16.23374557,37,0.0514,104.2746048,187.9,1.515258312,1.623111367,0.0109
20.1383419,143.2688,14.41601,16.21769714,37,0.0518,104.2254181,187.9,1.515149832,1.623111367,0.0109
20.01790237,143.2073,14.45835,16.10490417,37,0.0521,104.299202,187.9,1.514932871,1.621592283,0.0109
19.99620056,143.1335,14.00742,16.00759315,37,0.052,104.2807541,187.9,1.513522267,1.620941281,0.0109
20.0103054,142.4018,13.60902,15.94238949,37,0.0515,104.3053436,187.9,1.513847828,1.620724201,0.0109
19.95605469,142.5555,13.94181,16.07253456,37,0.0511,104.2500076,187.9,1.513630748,1.620724201,0.0109
20.01898575,142.4695,15.65589,17.55918503,37,0.051937249,104.1639328,187.9,1.513739228,1.62018168,0.0109
20.06347275,142.8015,16.11759,17.70686722,37,0.0513,104.0286636,187.9,1.513305306,1.621266723,0.0109
20.13508606,142.8384,15.75319,17.48487473,37,0.0516,104.0102158,187.9,1.512220263,1.619964719,0.0109
20.08951378,142.6232,15.59722,17.42519951,37,0.052154254,104.1147385,187.9,1.512003183,1.618988156,0.0109
20.12206459,142.574,15.38017,17.32027435,37,0.052154254,103.9610291,187.8,1.512003183,1.619639158,0.0109
20.14051056,142.6416,15.16001,17.22982597,37,0.0515,103.9056931,187.8,1.512437224,1.619639158,0.0109
20.1437664,142.6047,15.30048,17.350317,37,0.052,103.9364319,187.8,1.512437224,1.619422197,0.0109
20.083004,142.4879,15.28049,17.22982597,37,0.052,103.7027893,187.8,1.512545705,1.619964719,0.0109
20.04177284,142.4203,15.26048,17.10848808,37,0.0522,103.8442078,187.8,1.511894703,1.618771195,0.0109
20.06889915,142.1313,14.97748,17.0780201,37,0.0515,103.7335281,187.8,1.511677742,1.619639158,0.0109
20.16221237,142.4633,15.38017,17.24493408,37,0.052,103.7027893,187.7,1.511135221,1.619856238,0.0109
20.19693375,142.1866,15.43967,17.30523109,37,0.051,104.0655518,187.7,1.511569262,1.618879676,0.0109
20.15136147,141.9161,15.13984,17.18442535,37,0.0513,103.7458267,187.7,1.511352181,1.618554115,0.0109
20.15678596,141.8976,15.03857,17.123703,37,0.0518,103.8257599,187.7,1.51091814,1.618228674,0.0109
20.15678596,141.8484,14.83395,17.09326172,37,0.0515,103.6105576,187.7,1.51080966,1.618337154,0.0109
20.1329155,141.5595,14.77201,17.01691628,37,0.0516,103.5183334,187.7,1.510484219,1.617903113,0.0109
20.13400078,141.498,14.64735,16.95559502,37,0.0511,103.3584671,187.7,1.510484219,1.618228674,3.841041565
20.1437664,141.6947,14.8751,17.01691628,37,0.0517,103.3892136,187.7,1.51080966,1.617143631,4.486640453
20.24250412,141.6701,14.73058,16.95559502,37,0.052,103.4752884,187.7,1.510267138,1.617794633,5.506577969
20.24033546,141.5103,14.58462,16.87862778,37,0.0525,103.4199524,187.7,1.509941697,1.617360592,6.380034924
20.16221237,141.3935,14.56365,16.84774399,37,0.0517,103.4138031,187.7,1.510267138,1.617252111,6.434287071
20.12423515,141.4734,14.75131,16.7080555,37,0.0519,103.1924591,187.8,1.509941697,1.617252111,7.204665184
20.20344353,141.5779,14.54265,16.78580475,37,0.0521,103.3338776,187.7,1.509507656,1.61681807,6.515665054
20.20886803,141.5164,14.64735,16.8631916,37,0.0511,102.9526672,187.8,1.509399176,1.61670959,6.461412907
20.20344353,141.1414,14.99787,16.80130959,37,0.0518,103.1678619,187.8,1.509182096,1.61681807,7.123287201
20.27288628,141.2828,14.89563,16.77028275,37,0.0518,103.0817871,187.8,1.509941697,1.61660111,5.978570461
20.28916168,141.2582,14.93661,16.69246101,37,0.052,102.8911819,187.8,1.508965135,1.61660111,6.222704411
20.21103859,140.8094,14.89563,16.61427689,37.1,0.0513,102.8419876,187.7,1.508965135,1.61660111,6.092499256
20.26312065,141.0983,14.77201,16.64559555,37.1,0.051937249,102.8542862,187.8,1.509290576,1.616384029,5.457751274
20.29567146,141.0061,14.6682,16.62994194,37.1,0.052154254,102.6513824,187.8,1.509182096,1.616058588,5.967720032
20.31845856,141.043,14.64735,16.69246101,37,0.0521,102.5775986,187.7,1.508856654,1.614973545,5.783263206
20.31845856,140.9877,14.41601,16.53572083,37,0.0518,102.7805023,187.8,1.508639574,1.615624547,6.190153122
20.33473396,140.7356,15.49893,17.91157722,37,0.0523,102.9034729,187.8,1.508748055,1.615841508,5.137664318
20.3770504,140.7294,17.82819,19.33774185,37,0.0518,102.7128677,187.7,1.507771611,1.615624547,6.68927145
20.33039284,139.8194,17.56917,19.12106323,37,0.0522,102.9219208,187.7,1.508205533,1.615733027,5.153939724
20.37162399,140.5019,17.32393,19.05284882,37,0.0522,102.3501053,187.6,1.507771611,1.615841508,5.821239471
20.4432373,140.4527,17.07516,18.84671593,37.1,0.0523,102.3316574,187.7,1.508422613,1.616384029,5.701885223
20.35751915,140.4404,16.80454,18.65227127,37,0.0518,102.122612,187.7,1.507663012,1.615733027,5.294995308
20.3824749,140.3052,16.60328,18.69410706,37,0.0518,102.1656494,187.7,1.508205533,1.615298986,5.842940331
20.32822227,140.0654,16.96743,18.63830566,37,0.0512,102.1656494,187.7,1.507663012,1.615190506,4.806726933
20.38138962,139.9055,16.69506,18.55428505,37,0.0523,102.3501053,187.7,1.507663012,1.615624547,4.63854599
20.42262077,139.7887,16.45536,18.58233452,37.1,0.051937249,102.3501053,187.6,1.507880092,1.614431024,4.481215
20.39875031,139.7948,16.43678,18.41340065,37.1,0.0517,102.122612,187.6,1.508097053,1.614756465,4.123151779
20.37162399,139.3829,16.78634,18.41340065,37.1,0.0524,102.1041641,187.6,1.50701201,1.613454461,4.62769556
20.40526009,139.7641,16.60328,18.39925194,37.1,0.052,102.0549774,187.6,1.506795049,1.614213943,3.960395813
20.45191765,139.8194,16.67675,18.32834816,37.1,0.052154254,101.8705139,187.6,1.50722909,1.614213943,3.314797163
20.48663902,139.6842,16.60328,18.27142906,37.1,0.0523,101.8151779,187.7,1.505926967,1.613345981,3.906143904
20.52895546,139.5305,16.23096,18.14270401,37,0.0514,101.9012604,187.7,1.505384445,1.611392856,4.030923367
20.46059799,139.6842,16.3061,18.27142906,37.1,0.0516,101.7598419,187.6,1.504516482,1.611935377,4.177403927
20.40960121,139.5735,16.23096,18.21433067,37.1,0.0514,102.190239,187.6,1.503431439,1.609656811,4.182828903
20.41502571,139.7579,16.24978,18.18571472,37,0.0516,102.0057831,187.6,1.502997398,1.60922277,4.24793148
20.42804718,139.5981,15.96517,18.04195213,37.1,0.0514,101.7045059,187.6,1.501912355,1.608137727,4.291333199
20.53546524,139.3521,16.41817,18.11397552,37,0.051,101.7291031,187.6,1.501152873,1.606835723,3.596907616
20.56259155,139.3152,16.23096,18.07079506,37.1,0.0517,101.7598419,187.6,1.500501752,1.606293201,3.976671457
20.56259155,139.3829,15.94602,18.05637932,37.1,0.0514,101.5446472,187.6,1.500501752,1.607595205,4.665671825
20.51918983,139.4198,16.36224,18.07079506,37,0.0515,101.7352524,187.6,1.50006783,1.605316639,4.464939594
20.50833893,139.1984,16.0606,17.8533287,37,0.0516,101.6430206,187.7,1.498874187,1.605425119,4.204529762
20.54957199,139.2599,15.77258,17.96963882,37,0.0505,101.7352524,187.7,1.497897744,1.604448676,3.721687078
20.64722443,139.0447,16.24978,17.89703369,37.1,0.050707534,101.6614685,187.7,1.498006225,1.604665637,3.781364202
20.65265083,139.2353,15.92684,17.89703369,37,0.0509,101.4708633,187.7,1.497246623,1.603363633,4.264206886
20.68086052,138.934,15.75319,17.78024864,37,0.0517,101.366333,187.6,1.497246623,1.60227859,3.949545383
20.70690155,138.8418,15.92684,17.89703369,37,0.0513,101.3970795,187.6,1.496812701,1.60195303,3.933269978
20.67435074,139.0816,16.17438,17.91157722,37,0.050707534,101.4524155,187.7,1.49637866,1.601627469,4.763325691
20.67435074,139.2107,16.0225,17.8533287,37.1,0.0506,101.2679596,187.7,1.496487141,1.601084948,4.64939642
20.66133118,138.7496,15.86917,17.75093269,37.1,0.0505,101.3171463,187.7,1.496487141,1.601627469,4.86097908
20.80130005,138.6696,15.59722,17.72156906,37,0.051,101.3786316,187.7,1.495619059,1.600542426,4.757900238
20.73945236,138.6696,15.94602,17.6479435,37.1,0.0509,101.3970795,187.7,1.495185137,1.601084948,4.654821396
20.73511314,138.6082,15.59722,17.72156906,37.1,0.0507,101.3786316,187.9,1.495076537,1.600542426,4.86097908
20.8262558,138.559,15.92684,17.57400894,37.1,0.0501,101.1634369,187.8,1.494642615,1.600108504,5.69645977
20.85663795,138.4975,15.8499,17.57400894,37.1,0.0509,101.1757278,187.9,1.493449092,1.59826386,5.430624962
20.78828049,138.5221,15.59722,17.69215584,37.1,0.0502,101.089653,187.9,1.493666053,1.597829938,5.571680069
20.84795761,138.2884,15.8499,17.6774292,37.1,0.0503,101.1634369,187.9,1.493123531,1.599240422,5.08341217
20.86965752,138.0732,15.75319,17.70686722,37.1,0.0505,101.144989,187.9,1.493232012,1.597829938,5.370947838
20.89786911,138.3684,15.75319,17.57400894,37.1,0.0502,100.9605331,187.9,1.493557572,1.598372459,5.273294449
20.9651413,138.2208,15.63636,17.6184063,37.1,0.0502,100.9236374,187.9,1.493015051,1.598155379,5.143089294
20.88267899,138.1532,15.43967,17.46997452,37.1,0.050490528,101.0589066,187.9,1.493666053,1.599023461,5.91889286
20.94344139,137.7289,15.55798,17.57400894,37.1,0.0503,101.046608,187.9,1.493232012,1.598155379,5.495727539
21.00094795,137.9318,15.63636,17.55918503,37.1,0.0503,100.9174881,187.9,1.493015051,1.598806381,5.712735653
21.05085945,137.6551,15.38017,17.63318062,37.1,0.050128847,101.0404587,187.9,1.493232012,1.597938418,5.615081787
21.06171036,137.6674,15.77258,17.6184063,37,0.0505,100.8990479,187.9,1.493449092,1.598155379,5.549979687
20.99986267,137.9072,15.6754,17.57400894,37,0.0502,100.7391815,187.9,1.493991613,1.597829938,5.560829639
21.09860229,137.981,15.30048,17.54434776,37,0.0506,100.6715469,187.9,1.49268949,1.597178817,5.360097408
21.18974495,137.7597,15.73378,17.54434776,37,0.0503,100.7084427,187.9,1.493123531,1.59848094,6.16302681
21.15176773,137.8211,15.79195,17.6774292,37,0.0509,100.6776962,187.8,1.493774533,1.59848094,5.891767025
21.22989082,137.7228,15.79195,17.60361862,37.1,0.050490528,100.5608749,187.8,1.493232012,1.59826386,6.07622385
21.19734001,137.5691,15.45945,17.57400894,37,0.0503,100.5485764,187.7,1.493666053,1.598155379,5.191916466
21.1702137,137.5814,15.6754,17.6479435,37,0.050128847,100.5362778,187.8,1.493774533,1.598806381,5.408924103
21.20059586,137.6613,15.88842,17.6774292,37,0.0508,100.4993896,187.8,1.493774533,1.598806381,5.848365307
21.17129898,137.4399,15.65589,17.6479435,37.1,0.0508,100.4256058,187.8,1.493232012,1.598372459,5.566255093
21.2201252,137.5199,15.53832,17.70686722,37,0.051,100.2903366,187.8,1.49268949,1.597938418,5.566255093
21.18974495,137.4276,15.63636,17.69215584,37,0.050707534,100.222702,187.8,1.492472529,1.597395897,5.468601227
21.16804314,137.317,15.8499,17.57400894,37,0.0506,100.0935822,187.8,1.493015051,1.59848094,5.349246979
21.20710564,137.3047,15.86917,17.6479435,37,0.0506,100.1858139,187.7,1.492472529,1.597938418,5.48487711
21.12138748,137.3293,15.65589,17.55918503,37,0.0505,100.1304779,187.8,1.492364049,1.597612858,5.522853374
21.20384979,137.237,15.34037,17.52949905,37,0.0508,100.0382462,187.7,1.49290657,1.597612858,5.056286335
21.31560898,137.4461,15.16001,17.38030815,37,0.0509,99.96446228,187.7,1.49268949,1.597721338,5.566255093
21.32645988,137.071,15.79195,17.49976158,37,0.050128847,99.97676086,187.7,1.493449092,1.598914981,5.517428398
21.27871895,137.1325,15.36028,17.32027435,37.1,0.0502,99.97061157,187.7,1.493123531,1.599023461,4.909805775
21.32863045,137.2924,15.18016,17.33530235,37.1,0.0506,99.90912628,187.7,1.493774533,1.59826386,5.045435905
21.32645988,136.9665,15.38017,17.350317,37.1,0.0503,99.76155853,187.6,1.493666053,1.598372459,4.866404057
21.35250092,136.8989,15.59722,17.4102478,37.1,0.0507,99.7861557,187.6,1.493232012,1.597070336,5.48487711
21.40132713,137.0403,15.6754,17.350317,37.1,0.0499,99.70007324,187.6,1.49290657,1.598806381,4.752475262
21.34815979,137.0526,15.59722,17.350317,37.1,0.050020345,99.63858795,187.6,1.493774533,1.597938418,4.665671825
21.38288116,136.9542,15.4792,17.49976158,37.1,0.0499,99.66933441,187.6,1.493449092,1.598697901,4.166553497
21.37094688,136.7083,15.30048,17.45506287,37.1,0.0502,99.49102783,187.6,1.493449092,1.599240422,4.974908352
21.32645988,136.905,15.59722,17.4102478,37.1,0.0505,99.56480408,187.6,1.493123531,1.59826386,5.132238865
21.34165001,136.6898,15.55798,17.42519951,37.1,0.0506,99.52176666,187.5,1.493666053,1.59826386,4.530041695
21.40783691,136.6591,15.09941,17.22982597,37.1,0.0501,99.50946808,187.5,1.493666053,1.599348903,6.325783253
21.33947945,136.4316,14.93661,17.18442535,37.1,0.0508,99.46028137,187.5,1.494208574,1.59826386,5.479451656
21.43170929,136.3762,15.40003,17.22982597,37.1,0.0504,99.45413208,187.3,1.493557572,1.59826386,5.452325821
21.44255829,136.2594,15.30048,17.22982597,37.1,0.0506,99.45413208,187.3,1.493991613,1.598914981,4.844703674
21.46100426,136.5976,15.24044,17.15409088,37.1,0.050490528,99.39264679,187.3,1.494534016,1.598914981,5.506577969
21.56082916,136.3332,14.97748,17.16926575,37.1,0.0503,99.42954254,187.4,1.493666053,1.598914981,5.62050724
21.45883369,136.3639,15.34037,17.27510834,37.1,0.050128847,99.34960938,187.4,1.493991613,1.598806381,5.544554234
21.46100426,136.1979,15.09941,17.19957352,37.1,0.0504,99.33731079,187.3,1.494100094,1.599240422,5.08341217
21.47185516,136.1549,15.40003,17.22982597,37.1,0.050020345,99.33731079,187.3,1.494642615,1.599240422,4.779601097
21.47727966,136.0135,15.49893,17.38030815,37,0.0503,99.26352692,187.3,1.494317055,1.598806381,5.186491013
21.45015526,136.0381,15.36028,17.27510834,37.1,0.0503,99.2758255,187.3,1.494100094,1.599240422,4.942357063
21.40783691,136.0012,14.99787,17.123703,37.1,0.0502,99.21434021,187.3,1.494859576,1.600108504,4.833853245
21.4642601,136.0995,14.99787,17.10848808,37,0.0502,99.28812408,187.3,1.494642615,1.599240422,4.747049809
21.38722229,135.7983,15.20028,17.27510834,37.1,0.0502,99.36190796,187.3,1.495076537,1.600433946,5.137664318
21.39590263,135.6999,15.07916,17.15409088,37,0.0507,99.19589233,187.3,1.495293617,1.600542426,5.370947838
21.42953873,135.7983,15.30048,17.32027435,37,0.0503,99.23893738,187.2,1.496704102,1.600867987,5.924318314
21.39264679,135.6261,15.30048,17.350317,37,0.0507,99.1651535,187.2,1.49627018,1.601627469,4.502915859
21.44472885,135.4724,15.09941,17.16926575,37,0.0507,99.11595917,187.1,1.496704102,1.600867987,4.936932087
21.48270607,135.6015,14.99787,17.16926575,37,0.0501,98.98683929,187.2,1.496812701,1.601627469,5.549979687
21.4251976,135.5831,14.75131,17.16926575,37,0.0509,99.10366821,187.1,1.496704102,1.601627469,5.46317625
21.50115204,135.6569,15.30048,17.09326172,37,0.0502,98.98683929,187.1,1.497572184,1.60206151,4.980333328
21.55323219,135.3925,15.13984,17.09326172,37,0.050490528,98.96839905,187.1,1.497572184,1.60195303,4.898955345
21.58578491,135.0727,14.97748,17.09326172,37,0.0503,98.99913788,187.1,1.497246623,1.602712512,5.430624962
21.54563713,134.5378,15.03857,17.0474968,37,0.0503,98.925354,187,1.497463703,1.601518989,5.105113029
21.45883369,134.5932,14.85454,17.10848808,37,0.0498,98.98683929,187,1.496921182,1.601084948,4.926081657
21.51634216,134.71,15.18016,17.10848808,37,0.0499,98.77779388,187,1.495185137,1.600325465,4.974908352
21.53370285,134.7653,14.95706,17.0474968,37,0.0501,98.85771942,187,1.495185137,1.599891424,4.676522255
21.53478813,134.8391,14.77201,16.97094727,37,0.0502,98.77779388,187,1.495619059,1.599240422,4.893530369
21.54563713,134.3226,15.13984,17.00160789,37,0.0499,98.79623413,187,1.494859576,1.599782944,4.942357063
21.5640831,134.3411,15.07916,16.8940506,37,0.0505,98.78394318,186.9,1.495944619,1.599782944,4.947782516
21.55323219,134.5317,14.83395,17.00160789,37,0.0505,98.72245789,187,1.495619059,1.601193547,5.273294449
21.47727966,134.3226,14.8751,16.94022942,37,0.0502,98.59333801,187,1.495402098,1.600651026,4.730774403
21.48921585,134.4149,14.99787,16.97094727,37,0.0511,98.62407684,187,1.495619059,1.600433946,5.213616848
21.50983238,134.3226,14.75131,17.00160789,37,0.0498,98.49495697,186.9,1.495727658,1.599891424,4.920656204
21.49030113,134.5009,14.64735,17.03221321,37.1,0.0505,98.56259155,186.9,1.495727658,1.600651026,4.622270107
21.50440598,134.464,14.8751,16.97094727,37.1,0.0505,98.43347168,186.8,1.495619059,1.600108504,5.088837624
21.47945023,134.2734,14.56365,17.01691628,37,0.05,98.50725555,186.8,1.493774533,1.597395897,5.137664318
21.44147491,133.9844,14.97748,17.03221321,37.1,0.0501,98.58103943,186.8,1.49258101,1.596202374,4.622270107
21.49572563,134.255,15.26048,17.01691628,37.1,0.0503,98.56259155,186.9,1.492472529,1.596744895,4.969482899
21.4642601,134.1505,15.18016,17.10848808,37.1,0.0506,98.58718872,186.9,1.492364049,1.596310854,5.191916466
21.44038963,133.6955,14.79269,17.03221321,37,0.0501,98.55029297,186.9,1.491495967,1.595985293,5.349246979
21.46100426,134.1197,14.93661,17.10848808,37,0.0498,98.51955414,186.9,1.491279006,1.594032288,5.088837624
21.45775032,133.843,14.97748,16.97094727,37.1,0.0496,98.50110626,186.9,1.490302444,1.594140768,5.24074316
21.45557976,133.6094,14.99787,16.95559502,37.1,0.0497,98.49495697,186.9,1.489759922,1.592404723,4.622270107
21.5586586,133.8307,14.8751,17.01691628,37.1,0.0493,98.50110626,187,1.487589836,1.59131968,5.061711311
21.53695679,133.8799,14.75131,16.94022942,37.1,0.0498,98.52570343,187,1.488349319,1.590560079,4.671097279
21.49138641,133.7262,15.03857,16.97094727,37.1,0.0495,98.53799438,187,1.487589836,1.590560079,4.974908352
21.4034977,133.6401,14.68902,17.00160789,37.1,0.0493,98.27976227,187,1.487481356,1.590126157,4.25878191
21.43604851,133.5786,15.18016,16.95559502,37.1,0.0489,98.37198639,186.9,1.487047315,1.590777159,4.584293842
21.34490585,133.4126,14.97748,17.16926575,37.1,0.0498,98.40273285,187,1.486613274,1.589258075,5.186491013
21.27112198,133.4741,14.85454,17.00160789,37.1,0.0496,98.31665039,187,1.487047315,1.589475036,4.882679939
21.35575676,133.554,14.62647,16.95559502,37.1,0.0496,98.27361298,186.9,1.486070752,1.589041114,5.273294449
21.3590107,133.302,15.07916,16.87862778,37.1,0.0496,98.37813568,186.9,1.485853791,1.587956071,4.86097908
21.38505173,133.0253,14.6682,16.95559502,37.1,0.0489,98.1998291,186.9,1.48541975,1.58752203,4.980333328
21.36118126,133.3266,15.13984,17.03221321,37.1,0.0492,98.1998291,187,1.484551668,1.588389993,4.426962852
21.33622551,133.2343,14.68902,16.84774399,37.1,0.0495,98.3105011,187,1.48531127,1.587847471,5.088837624
21.43170929,132.9638,14.85454,16.95559502,37.1,0.0492,98.15678406,187,1.484443188,1.58730495,5.544554234
21.42302895,132.9576,11.41026,13.20887661,37,0.0489,98.18138123,187,1.485528231,1.58730495,5.164790154
21.36118126,133.1237,8.982404,11.06311417,37,0.0489,98.16908264,187,1.48531127,1.587413549,4.844703674
21.36118126,132.9945,8.236962,11.08662796,37,0.0491,98.13834381,187,1.485528231,1.58752203,4.671097279
21.45666504,133.0253,8.775884,12.14050388,37.1,0.048,98.04611206,187,1.48541975,1.586979508,5.023735046
21.47836494,132.9884,8.273983,11.88032055,37.1,0.0486,98.11989594,187.1,1.484226227,1.585351944,4.909805775
21.45015526,133.0745,8.420436,11.63670826,37.1,0.0485,98.1506424,187.1,1.484551668,1.586219907,4.128577232
21.46317482,133.2651,8.599997,11.52427387,37,0.0488,98.06455994,187.1,1.484226227,1.585894465,4.383561611
21.41760254,133.0314,7.934585,11.52427387,37,0.0482,97.91699219,187.1,1.484009147,1.585677385,4.622270107
21.48270607,133.1482,8.384063,11.34206104,37.1,0.0488,97.95388794,187,1.484009147,1.585894465,5.0291605
21.53153229,133.136,8.049308,11.13350582,37.1,0.0489,97.97847748,187,1.483358145,1.585351944,4.936932087
21.45015526,133.1544,7.620218,11.34206104,37.1,0.0483,97.87395477,187,1.484768748,1.586002946,5.034585476
21.3980732,133.0622,8.384063,11.11009216,37.1,0.0487,97.76328278,187,1.483900666,1.585460424,5.208191872
21.41326332,133.136,7.739602,11.24984741,37.1,0.0487,97.8001709,187,1.484443188,1.585894465,4.86097908
21.53695679,133.1544,7.857172,11.08662796,37.1,0.0489,97.84320831,187,1.483792186,1.585243464,4.828427792
21.47727966,132.9576,7.934585,11.06311417,37.1,0.048682127,97.8001709,187,1.482924104,1.584158421,4.530041695
21.41543388,132.9392,8.310838,11.18018818,37.1,0.0487,97.75713348,187,1.482924104,1.584375381,4.898955345
21.27437782,132.9699,7.539578,10.94478989,37.1,0.048682127,97.65875244,187,1.483792186,1.584700942,4.86097908
21.36877632,132.7055,7.292312,10.96855736,37.1,0.0488,97.56652832,187,1.483141184,1.585243464,5.164790154
21.37962723,132.5887,7.660219,10.89709949,37,0.0488,97.57267761,187,1.482924104,1.584700942,5.034585476
21.33947945,132.8039,7.857172,10.89709949,37,0.0486,97.60956573,187,1.483141184,1.584700942,4.812152386
21.22989082,133.0007,7.539578,10.72851563,37,0.0487,97.57267761,187,1.482056141,1.584049821,5.235317707
21.29607773,132.9269,7.818179,10.82517052,37,0.0492,97.51733398,187,1.482381582,1.58383286,5.343822002
21.27112198,132.9207,7.250281,10.82517052,37,0.0486,97.46199799,187,1.482273102,1.583181858,5.549979687
21.25484657,132.933,7.036361,10.82517052,37,0.048682127,97.52348328,187,1.481839061,1.583290339,4.898955345
21.20167923,132.8961,7.818179,10.84920025,37,0.0488,97.49274445,187,1.481296539,1.582530856,5.181066036
21.22989082,132.8777,7.895973,10.77695179,37.1,0.0486,97.48659515,187,1.481296539,1.581554294,4.481215
21.27329254,132.8716,7.292312,10.77695179,37,0.0489,97.52348328,186.9,1.481513619,1.582964778,4.763325691
21.3036747,132.8716,7.660219,10.70421505,37,0.0484,97.45584869,187,1.481079578,1.581662774,5.08341217
21.26786804,132.9023,7.292312,10.72851563,37,0.0475,97.3390274,186.9,1.480428576,1.581879735,5.403499126
21.19516945,132.8162,7.208005,10.70421505,37,0.0485,97.35132599,186.9,1.480103016,1.580469251,5.08341217
21.12138748,132.6502,7.539578,10.70421505,37,0.0485,97.30828857,187,1.479452014,1.58036077,4.584293842
21.18974495,132.4412,7.1227,10.60645771,37,0.0484,97.30828857,186.9,1.479452014,1.580469251,4.817577362
21.2201252,132.7117,7.857172,10.63098145,37,0.0485,97.25909424,186.9,1.479017973,1.58003521,4.508341312
21.26135826,132.847,7.539578,10.63098145,37,0.0491,97.14842224,186.9,1.479452014,1.58025229,4.49206543
21.21903992,132.8593,7.739602,10.75276089,37,0.0485,97.05004883,186.9,1.479343534,1.579818249,4.844703674
21.15719414,132.6932,7.498934,10.77695179,37,0.0485,96.95166779,186.8,1.478475451,1.58003521,4.86097908
21.11704636,132.7117,7.1227,10.58187675,37,0.0485,96.95166779,186.9,1.478909492,1.579818249,4.893530369
21.09860229,132.7424,7.079662,10.65544891,37,0.049043808,96.93322754,186.8,1.479126453,1.581662774,5.32754612
21.13223839,132.7978,6.770741,10.65544891,37,0.0482,96.77336121,186.8,1.47804141,1.579492688,5.126813889
21.04543495,132.5026,7.416976,10.45810795,37,0.0488,96.80410767,186.7,1.478366971,1.58003521,5.289569855
21.06279564,132.1952,7.036361,10.53254414,37,0.0492,96.71802521,186.7,1.47804141,1.579384208,4.86097908
21.11704636,132.2628,6.205486,9.7091856,37,0.0489,96.70572662,186.7,1.477715969,1.579275727,4.996609211
21.14091873,132.4904,5.69172,9.492192268,37,0.0478,96.66268921,186.7,1.477498889,1.578841686,5.132238865
21.13766289,132.4719,6.106193,9.842376709,37,0.0484,96.70572662,186.7,1.476956487,1.577648163,4.909805775
21.08124161,132.5887,7.079662,10.45810795,37,0.0484,96.65653992,186.7,1.476739407,1.577756643,5.191916466
21.09534645,132.6564,6.351519,10.20606804,37,0.0489,96.38600159,186.7,1.476956487,1.577648163,4.779601097
21.11596107,132.5641,6.904829,10.33285713,37,0.0488,96.26303101,186.7,1.475871444,1.576237559,5.023735046
21.03349876,132.5641,6.541157,10.23155212,37,0.0479,96.31221771,186.7,1.475220323,1.576454639,5.63135767
21.08232498,132.5887,7.292312,10.28232956,37,0.0481,96.1585083,186.7,1.474786401,1.575695038,5.08341217
